idx,name_kr,party,when_elected,cat,total,attend,absence,leave
432,이석현,더불어민주당,"5선( 14대 , 15대 , 17대 , 18대 , 19대 )",환경노동위원회,470,434,0,36
432,이석현,더불어민주당,"5선( 14대 , 15대 , 17대 , 18대 , 19대 )",국방위원회,639,576,45,18
787,이언주,더불어민주당,초선( 19대 ),본회의,135,135,0,0
787,이언주,더불어민주당,초선( 19대 ),공공의료정상화를위한국정조사특별위원회,46,36,10,0
787,이언주,더불어민주당,초선( 19대 ),국토교통위원회,532,441,27,64
787,이언주,더불어민주당,초선( 19대 ),예산재정개혁특별위원회,63,54,9,0
787,이언주,더불어민주당,초선( 19대 ),대법관(이기택)임명동의에관한인사청문특별위원회,27,27,0,0
787,이언주,더불어민주당,초선( 19대 ),"대법관(고영한,김병화,김신,김창석)임명동의에관한인사청문특별위원회",54,54,0,0
787,이언주,더불어민주당,초선( 19대 ),공공의료정상화를위한국정조사특별위원회위원회,17,9,8,0
787,이언주,더불어민주당,초선( 19대 ),국회운영위원회,368,270,18,80
787,이언주,더불어민주당,초선( 19대 ),서민주거복지특별위원회,100,64,36,0
787,이언주,더불어민주당,초선( 19대 ),보건복지위원회,621,585,18,18
810,이에리사,새누리당,초선( 19대 ),본회의,135,99,36,0
810,이에리사,새누리당,초선( 19대 ),교육문화체육관광위원회,1134,927,162,45
810,이에리사,새누리당,초선( 19대 ),중앙선거관리위원회위원(김태현)선출에관한인사청문특별위원회,24,24,0,0
810,이에리사,새누리당,초선( 19대 ),예산결산특별위원회,192,117,75,0
810,이에리사,새누리당,초선( 19대 ),법제사법위원회,9,9,0,0
810,이에리사,새누리당,초선( 19대 ),국회운영위원회,90,45,45,0
810,이에리사,새누리당,초선( 19대 ),평창동계올림픽및국제경기대회지원특별위원회,216,189,18,9
810,이에리사,새누리당,초선( 19대 ),안전행정위원회,245,190,55,0
179,이완구,새누리당,"3선( 15대 , 16대 , 19대 )",본회의,135,0,135,0
179,이완구,새누리당,"3선( 15대 , 16대 , 19대 )",외교통일위원회,18,0,18,0
179,이완구,새누리당,"3선( 15대 , 16대 , 19대 )",농림축산식품해양수산위원회,459,298,125,36
179,이완구,새누리당,"3선( 15대 , 16대 , 19대 )",국회운영위원회,124,124,0,0
179,이완구,새누리당,"3선( 15대 , 16대 , 19대 )",환경노동위원회,90,0,90,0
179,이완구,새누리당,"3선( 15대 , 16대 , 19대 )",정보위원회,128,45,63,20
179,이완구,새누리당,"3선( 15대 , 16대 , 19대 )",안전행정위원회,315,81,216,18
773,이완영,새누리당,초선( 19대 ),본회의,135,126,0,9
773,이완영,새누리당,초선( 19대 ),지속가능발전특별위원회,90,27,54,9
773,이완영,새누리당,초선( 19대 ),세월호침몰사고의진상규명을위한국정조사특별위원회,110,101,9,0
773,이완영,새누리당,초선( 19대 ),예산결산특별위원회,171,117,18,36
773,이완영,새누리당,초선( 19대 ),국무총리후보자(정홍원)에관한인사청문특별위원회,45,36,0,9
773,이완영,새누리당,초선( 19대 ),국회운영위원회,272,227,27,18
773,이완영,새누리당,초선( 19대 ),보건복지위원회,9,9,0,0
773,이완영,새누리당,초선( 19대 ),공공의료정상화를위한국정조사특별위원회,45,36,0,9
773,이완영,새누리당,초선( 19대 ),국토교통위원회,484,448,27,9
773,이완영,새누리당,초선( 19대 ),지방재정특별위원회,36,27,9,0
773,이완영,새누리당,초선( 19대 ),예산재정개혁특별위원회,61,61,0,0
773,이완영,새누리당,초선( 19대 ),공공의료정상화를위한국정조사특별위원회위원회,18,18,0,0
773,이완영,새누리당,초선( 19대 ),환경노동위원회,794,695,72,27
773,이완영,새누리당,초선( 19대 ),국무총리실산하민간인불법사찰및증거인멸사건의진상규명을위한국정조사특별위원회,18,18,0,0
799,이우현,새누리당,초선( 19대 ),본회의,135,126,0,9
799,이우현,새누리당,초선( 19대 ),대법관(김소영)임명동의에관한인사청문특별위원회,27,27,0,0
799,이우현,새누리당,초선( 19대 ),국토교통위원회,513,450,45,18
799,이우현,새누리당,초선( 19대 ),예산결산특별위원회,189,153,27,9
799,이우현,새누리당,초선( 19대 ),창조경제활성화특별위원회,104,68,36,0
799,이우현,새누리당,초선( 19대 ),국회운영위원회,238,202,36,0
799,이우현,새누리당,초선( 19대 ),환경노동위원회,9,9,0,0
799,이우현,새누리당,초선( 19대 ),평창동계올림픽및국제경기대회지원특별위원회,26,18,8,0
799,이우현,새누리당,초선( 19대 ),정치개혁특별위원회,72,63,9,0
799,이우현,새누리당,초선( 19대 ),미래창조과학방송통신위원회,703,631,72,0
856,이운룡,새누리당,초선( 19대 ),본회의,135,117,18,0
856,이운룡,새누리당,초선( 19대 ),정무위원회,558,522,36,0
856,이운룡,새누리당,초선( 19대 ),기획재정위원회,9,9,0,0
856,이운룡,새누리당,초선( 19대 ),농림축산식품해양수산위원회,522,504,18,0
794,이원욱,더불어민주당,초선( 19대 ),본회의,135,131,0,4
794,이원욱,더불어민주당,초선( 19대 ),산업통상자원위원회,1317,1242,56,19
794,이원욱,더불어민주당,초선( 19대 ),동북아역사왜곡대책특별위원회,234,180,45,9
794,이원욱,더불어민주당,초선( 19대 ),감사원장(황찬현)임명동의에관한인사청문특별위원회,36,27,9,0
794,이원욱,더불어민주당,초선( 19대 ),창조경제활성화특별위원회,99,72,27,0
625,이윤석,더불어민주당,"재선( 18대 , 19대 )",본회의,135,135,0,0
625,이윤석,더불어민주당,"재선( 18대 , 19대 )",국토교통위원회,1170,1089,9,72
625,이윤석,더불어민주당,"재선( 18대 , 19대 )",허베이스피리트호유류피해대책특별위원회,45,27,18,0
625,이윤석,더불어민주당,"재선( 18대 , 19대 )",예산결산특별위원회,171,171,0,0
752,이이재,새누리당,초선( 19대 ),본회의,135,108,27,0
752,이이재,새누리당,초선( 19대 ),국토교통위원회,639,630,9,0
752,이이재,새누리당,초선( 19대 ),산업통상자원위원회,9,9,0,0
752,이이재,새누리당,초선( 19대 ),농림축산식품해양수산위원회,675,576,72,27
752,이이재,새누리당,초선( 19대 ),남북관계발전특별위원회,18,18,0,0
752,이이재,새누리당,초선( 19대 ),국회운영위원회,315,261,36,18
752,이이재,새누리당,초선( 19대 ),지속가능발전특별위원회,90,81,9,0
438,이인영,더불어민주당,"재선( 17대 , 19대 )",본회의,135,125,0,10
438,이인영,더불어민주당,"재선( 17대 , 19대 )",기획재정위원회,684,666,0,18
438,이인영,더불어민주당,"재선( 17대 , 19대 )",환경노동위원회,470,470,0,0
438,이인영,더불어민주당,"재선( 17대 , 19대 )",여성가족위원회,226,190,36,0
438,이인영,더불어민주당,"재선( 17대 , 19대 )",예산결산특별위원회,189,144,45,0
188,이인제,새누리당,"6선( 13대 , 14대 , 16대 , 17대 , 18대 , 19대 )",본회의,135,117,18,0
188,이인제,새누리당,"6선( 13대 , 14대 , 16대 , 17대 , 18대 , 19대 )",환경노동위원회,38,38,0,0
188,이인제,새누리당,"6선( 13대 , 14대 , 16대 , 17대 , 18대 , 19대 )",농림축산식품해양수산위원회,1440,1089,261,90
815,이자스민,새누리당,초선( 19대 ),본회의,135,126,9,0
815,이자스민,새누리당,초선( 19대 ),외교통일위원회,648,630,18,0
815,이자스민,새누리당,초선( 19대 ),환경노동위원회,467,458,9,0
815,이자스민,새누리당,초선( 19대 ),여성가족위원회,490,436,54,0
744,이장우,새누리당,초선( 19대 ),본회의,135,135,0,0
744,이장우,새누리당,초선( 19대 ),허베이스피리트호유류피해대책특별위원회,46,18,28,0
744,이장우,새누리당,초선( 19대 ),헌법재판소장(박한철)임명동의에관한인사청문특별위원회,36,27,9,0
744,이장우,새누리당,초선( 19대 ),예산결산특별위원회,144,117,27,0
744,이장우,새누리당,초선( 19대 ),국무총리후보자(정홍원)에관한인사청문특별위원회,45,36,9,0
744,이장우,새누리당,초선( 19대 ),국회운영위원회,349,322,27,0
744,이장우,새누리당,초선( 19대 ),국가정보원댓글의혹사건등의진상규명을위한국정조사특별위원회,99,45,54,0
744,이장우,새누리당,초선( 19대 ),태안유류피해대책특별위원회,36,27,9,0
744,이장우,새누리당,초선( 19대 ),"헌법재판소재판관(강일원,김이수,안창호)선출에관한인사청문특별위원회",46,37,9,0
744,이장우,새누리당,초선( 19대 ),국토교통위원회,1171,937,234,0
744,이장우,새누리당,초선( 19대 ),국무총리(이완구)임명동의에관한인사청문특별위원회,45,45,0,0
744,이장우,새누리당,초선( 19대 ),방송공정성특별위원회,144,45,99,0
744,이장우,새누리당,초선( 19대 ),감사원장(황찬현)임명동의에관한인사청문특별위원회,36,36,0,0
854,이재영,새누리당,초선( 19대 ),본회의,135,107,28,0
854,이재영,새누리당,초선( 19대 ),세월호침몰사고의진상규명을위한국정조사특별위원회,117,117,0,0
854,이재영,새누리당,초선( 19대 ),미래창조과학방송통신위원회,306,243,45,18
854,이재영,새누리당,초선( 19대 ),기획재정위원회,694,622,36,36
854,이재영,새누리당,초선( 19대 ),국회운영위원회,162,117,36,9
854,이재영,새누리당,초선( 19대 ),정무위원회,243,198,45,0
854,이재영,새누리당,초선( 19대 ),평창동계올림픽및국제경기대회지원특별위원회,189,99,81,9
854,이재영,새누리당,초선( 19대 ),여성가족위원회,98,98,0,0
854,이재영,새누리당,초선( 19대 ),예산결산특별위원회,135,90,27,18
190,이재오,새누리당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",본회의,135,121,14,0
190,이재오,새누리당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",외교통일위원회,451,396,55,0
190,이재오,새누리당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",안전행정위원회,936,684,252,0
628,이정현,새누리당,"재선( 18대 , 19대 )",본회의,135,112,14,9
628,이정현,새누리당,"재선( 18대 , 19대 )",산업통상자원위원회,462,382,53,27
628,이정현,새누리당,"재선( 18대 , 19대 )",예산결산특별위원회,261,198,63,0
628,이정현,새누리당,"재선( 18대 , 19대 )",대법관(권순일)임명동의에관한인사청문특별위원회,27,9,9,9
193,이종걸,더불어민주당,"4선( 16대 , 17대 , 18대 , 19대 )",본회의,135,135,0,0
193,이종걸,더불어민주당,"4선( 16대 , 17대 , 18대 , 19대 )",정보위원회,82,45,37,0
193,이종걸,더불어민주당,"4선( 16대 , 17대 , 18대 , 19대 )",정무위원회,1359,1017,324,18
193,이종걸,더불어민주당,"4선( 16대 , 17대 , 18대 , 19대 )",국회운영위원회,117,72,45,0
193,이종걸,더불어민주당,"4선( 16대 , 17대 , 18대 , 19대 )",대법관(박상옥)임명동의에관한인사청문특별위원회,27,27,0,0
871,이종배,새누리당,초선( 19대 ),본회의,135,135,0,0
871,이종배,새누리당,초선( 19대 ),국회운영위원회,79,79,0,0
871,이종배,새누리당,초선( 19대 ),동북아역사왜곡대책특별위원회,108,54,54,0
871,이종배,새누리당,초선( 19대 ),예산결산특별위원회,189,180,9,0
871,이종배,새누리당,초선( 19대 ),농림축산식품해양수산위원회,614,576,38,0
736,이종진,새누리당,초선( 19대 ),본회의,135,126,9,0
736,이종진,새누리당,초선( 19대 ),지방자치발전특별위원회,63,63,0,0
736,이종진,새누리당,초선( 19대 ),보건복지위원회,657,624,33,0
736,이종진,새누리당,초선( 19대 ),국토교통위원회,639,621,18,0
736,이종진,새누리당,초선( 19대 ),예산결산특별위원회,135,135,0,0
784,이종훈,새누리당,초선( 19대 ),본회의,135,135,0,0
784,이종훈,새누리당,초선( 19대 ),남북관계발전특별위원회,18,18,0,0
784,이종훈,새누리당,초선( 19대 ),국회운영위원회,9,9,0,0
784,이종훈,새누리당,초선( 19대 ),환경노동위원회,774,684,81,9
784,이종훈,새누리당,초선( 19대 ),교육문화체육관광위원회,631,505,126,0
784,이종훈,새누리당,초선( 19대 ),공무원연금개혁특별위원회,108,90,18,0
194,이주영,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",본회의,135,121,0,14
194,이주영,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",대법관(조희대)임명동의에관한인사청문특별위원회,9,9,0,0
194,이주영,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",외교통일위원회,451,235,162,54
194,이주영,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",법제사법위원회,873,576,144,153
194,이주영,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )","대법관(고영한,김병화,김신,김창석)임명동의에관한인사청문특별위원회",54,54,0,0
194,이주영,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",동북아역사왜곡대책특별위원회,72,72,0,0
194,이주영,새누리당,"4선( 16대 , 17대 , 18대 , 19대 )",안전행정위원회,108,9,63,36
631,이진복,새누리당,"재선( 18대 , 19대 )",본회의,135,122,4,9
631,이진복,새누리당,"재선( 18대 , 19대 )","중앙선거관리위원회위원(이상환,김용호)선출에관한인사청문특별위원회",18,18,0,0
631,이진복,새누리당,"재선( 18대 , 19대 )",산업통상자원위원회,1317,1308,9,0
631,이진복,새누리당,"재선( 18대 , 19대 )",예산결산특별위원회,144,135,0,9
631,이진복,새누리당,"재선( 18대 , 19대 )",국무총리후보자(정홍원)에관한인사청문특별위원회,45,45,0,0
631,이진복,새누리당,"재선( 18대 , 19대 )",국회쇄신특별위원회,36,36,0,0
683,이찬열,더불어민주당,"재선( 18대 , 19대 )",본회의,135,135,0,0
683,이찬열,더불어민주당,"재선( 18대 , 19대 )",예산결산특별위원회,144,108,36,0
683,이찬열,더불어민주당,"재선( 18대 , 19대 )",지방자치발전특별위원회,63,63,0,0
683,이찬열,더불어민주당,"재선( 18대 , 19대 )",국토교통위원회,531,504,0,27
683,이찬열,더불어민주당,"재선( 18대 , 19대 )",국회운영위원회,126,126,0,0
683,이찬열,더불어민주당,"재선( 18대 , 19대 )",안전행정위원회,945,927,18,0
747,이채익,새누리당,초선( 19대 ),본회의,135,135,0,0
747,이채익,새누리당,초선( 19대 ),산업통상자원위원회,1316,1244,9,63
747,이채익,새누리당,초선( 19대 ),헌법재판소장(박한철)임명동의에관한인사청문특별위원회,36,36,0,0
747,이채익,새누리당,초선( 19대 ),미래창조과학방송통신위원회,54,18,27,9
747,이채익,새누리당,초선( 19대 ),정치쇄신특별위원회,54,54,0,0
747,이채익,새누리당,초선( 19대 ),정부및공공기관등의해외자원개발진상규명을위한국정조사특별위원회,72,54,9,9
747,이채익,새누리당,초선( 19대 ),군인권개선및병영문화혁신특별위원회,108,72,9,27
747,이채익,새누리당,초선( 19대 ),국회운영위원회,261,216,27,18
747,이채익,새누리당,초선( 19대 ),통상관계대책특별위원회,36,9,0,27
747,이채익,새누리당,초선( 19대 ),예산결산특별위원회,136,136,0,0
